sample,kernel_name,kernel_M,use_oq,impose_null_integral,log_prob_p,log_prob_q,noise_power,var,r,T,Oq,SNR_q,SNR_p
0,SqExponentialKernel,32,True,False,171.262786318252,441.74599004625816,0.00011063554510493428,0.07038495566604527,0.06958100358903471,6.7653651468120275,0.5928160710818358,60.0,39.561053200218154
0,SqExponentialKernel,32,True,True,175.24428711699088,441.74599004625816,0.00011268571541147137,0.07850710028567096,0.0714960254848883,6.757486181858316,0.5916698850340014,60.0,39.48131133742397
0,Matern12Kernel,64,False,False,156.08706468860507,441.74599004625816,0.00010794910498077411,0.16648980560776463,1.751160070748232,6.850964794630853,0.9990000000000002,60.0,39.66780954103464
0,Matern12Kernel,64,False,True,160.263023472032,441.74599004625816,0.00010377455885288548,0.17735515328360327,1.8133608535171406,6.859674255579018,0.9989999999999996,60.0,39.839091041374914
0,Matern12Kernel,64,True,False,194.27046028970176,441.74599004625816,2.7009745283529134e-05,0.1431828671763951,2.0836903093426957,6.915355205842277,0.6191822495030787,60.0,45.684795114245205
0,Matern12Kernel,64,True,True,200.08016348704885,441.74599004625816,2.6778710304792245e-05,0.13722848609325622,1.8880303323050203,6.926476652006436,0.6190599546349762,60.0,45.722103429699985
0,Matern32Kernel,64,False,False,155.42429994424867,441.74599004625816,0.00011650331693820695,0.23552051196467866,0.21199879929403717,6.853042374472398,0.999000000000001,60.0,39.33661709767117
0,Matern32Kernel,64,False,True,160.23378397292674,441.74599004625816,0.00011617539647567823,0.623501276715441,0.2962529712632712,6.865850129087656,0.9990000000000002,60.0,39.34885836715197
0,Matern32Kernel,64,True,False,197.03552164091357,441.74599004625816,3.0209498939042227e-05,0.4514934703097248,0.3231730030170774,6.899291448834551,0.6143972250432791,60.0,45.19856477964511
0,Matern32Kernel,64,True,True,202.60851967275522,441.74599004625816,3.0316637601282118e-05,0.5774163643586637,0.3536330830617037,6.911540967255191,0.6141124218299904,60.0,45.183189676898856
0,Matern52Kernel,64,False,False,151.60955007163946,441.74599004625816,0.00012975274024929883,0.08567441095428352,0.09577828287098826,6.859112418882571,0.9990000000000008,60.0,38.86883461513548
0,Matern52Kernel,64,False,True,155.67884306198036,441.74599004625816,0.00012405830282625303,0.13119093804292445,0.10674737830216509,6.858163555578768,0.9989999999999994,60.0,39.06374164475541
0,Matern52Kernel,64,True,False,192.18417612784089,441.74599004625816,3.353861797979284e-05,0.11917461641283929,0.118831949050855,6.903587454352256,0.6134447970515324,60.0,44.74454837261118
0,Matern52Kernel,64,True,True,197.01813512810082,441.74599004625816,3.214634164719349e-05,0.1548516812341939,0.12501477158350519,6.906005206379392,0.6137888940093056,60.0,44.928684439789066
0,SqExponentialKernel,64,False,False,145.64136063909828,441.74599004625816,0.0001489815312798319,0.03256297476306549,0.04545230034611697,6.806856897530594,0.9990000000000001,60.0,38.26867566221252
0,SqExponentialKernel,64,False,True,149.46270471986622,441.74599004625816,0.00015767426243416802,0.049930127708303525,0.04920264443897285,6.77759396823711,0.9989999999999988,60.0,38.022391918648154
0,SqExponentialKernel,64,True,False,179.1528844099891,441.74599004625816,3.774121059828323e-05,0.026384691227895937,0.04398415443153228,6.88456598604,0.6127672373431075,60.0,44.231841733888416
0,SqExponentialKernel,64,True,True,183.94116528760313,441.74599004625816,3.984376040271944e-05,0.03161464905219788,0.04505837460935169,6.894705785622087,0.6115748394415186,60.0,43.9963968016093
0,Matern12Kernel,128,False,False,152.3565499008192,441.74599004625816,8.369291258595029e-05,0.17374775300653103,1.521213109248402,11.105019314189853,0.9989999999999989,60.0,40.773113180537905
0,Matern12Kernel,128,False,True,157.37457907007087,441.74599004625816,2.0341365877488043e-05,0.14730840290596575,2.504121345060152,7.032398206333443,0.9989999999999998,60.0,46.9161988852538
0,Matern12Kernel,128,True,False,222.54913200685897,441.74599004625816,1.3353996948829411e-06,0.09891163251725235,1.9051078589456916,7.326211888706388,0.6504684413201154,60.0,58.743887273317334
0,Matern12Kernel,128,True,True,229.23264754262044,441.74599004625816,1.3214425753767506e-06,0.13444403544602374,2.5928592596634488,7.1748266241552106,0.6447719831300062,60.0,58.78951704828051
0,Matern32Kernel,128,False,False,159.6824788570991,441.74599004625816,4.3393838251760535e-05,0.20597421163181986,0.1887040004163568,6.9553355373789065,0.9989999999999996,60.0,43.625719341566544
0,Matern32Kernel,128,False,True,165.70326500187176,441.74599004625816,4.170529982243355e-05,0.5210341712589304,0.2626081385585908,6.940491837597114,0.9989999999999984,60.0,43.79808752283193
0,Matern32Kernel,128,True,False,231.3212117913895,441.74599004625816,1.3178557771045066e-06,0.3213213896567857,0.25629712907080354,7.180613483140594,0.6452829114519284,60.0,58.801321152616396
0,Matern32Kernel,128,True,True,237.567369738598,441.74599004625816,1.352449652924725e-06,0.57063148877206,0.3204379365611693,7.173368638196252,0.6449212746235709,60.0,58.68878893218771
0,Matern52Kernel,128,False,False,155.10366737946066,441.74599004625816,7.04991566050134e-05,0.04991536060748238,0.07758758430162946,6.921709463695405,0.9989999999999997,60.0,41.518160785260434
0,Matern52Kernel,128,False,True,159.18198479455728,441.74599004625816,6.656346304309129e-05,0.08749983426138155,0.08765668833709522,6.921496637760365,0.9989999999999998,60.0,41.76764091444176
0,Matern52Kernel,128,True,False,223.09689563111414,441.74599004625816,1.4007995013891913e-06,0.06667121587002436,0.08272407688939029,7.158819657857673,0.6446665077985715,60.0,58.53624021510534
0,Matern52Kernel,128,True,True,228.73261941115143,441.74599004625816,1.3126876350785726e-06,0.07242905449161917,0.08487320428007215,7.166819686515964,0.6447948950739808,60.0,58.818386055944146
0,SqExponentialKernel,128,False,False,146.19084777229264,441.74599004625816,0.00013336852842495706,0.027037239912746966,0.04340724365605668,6.823562883594779,0.9989999999999993,60.0,38.74946640763495
0,SqExponentialKernel,128,False,True,149.2091872508221,441.74599004625816,0.00016262943962709774,0.06214973073917967,0.051054667318509946,6.784144530453456,0.999,60.0,37.88800834447376
0,SqExponentialKernel,128,True,False,200.71639276440303,441.74599004625816,1.3728509401359068e-06,0.01762961060601588,0.028424262584981822,7.126275187340505,0.6423784398171812,60.0,58.62376614540908
0,SqExponentialKernel,128,True,True,203.00250685548093,441.74599004625816,1.3712135087285557e-06,0.018894069287847513,0.028536680858649244,7.150255525464961,0.6434219255962361,60.0,58.62894916878454
0,Matern12Kernel,256,False,False,151.06792954278424,441.74599004625816,5.620117373418702e-05,0.3471424030241924,2.338096776279326,17.514040638666067,0.9990000000000002,60.0,42.50254614307137
0,Matern12Kernel,256,False,True,153.86908492709344,441.74599004625816,1.3345042819798312e-05,0.12690821079089676,2.245574955270672,8.38228922707784,0.9990000000000002,60.0,48.74680028367872
0,Matern12Kernel,256,True,False,221.26169247984154,441.74599004625816,1.1825833162028802e-06,0.19942187763402863,1.7893780433748219,13.674502656513521,0.8083031590581079,60.0,59.27168252287815
0,Matern12Kernel,256,True,True,225.3287357308902,441.74599004625816,1.3751276623035209e-06,0.14956472893478034,2.9304694430405864,7.2993061287940515,0.646777565302232,60.0,58.61656981498946
0,Matern32Kernel,256,False,False,161.93123153385594,441.74599004625816,1.6495725943201314e-05,0.18191865227299892,0.1735785109271105,7.01688970839811,0.9990000000000003,60.0,47.82628567285103
0,Matern32Kernel,256,False,True,167.79941842830317,441.74599004625816,1.2532093253480482e-05,0.3488909276141167,0.21154707385059637,7.03155894740363,0.9989999999999999,60.0,49.019763821177094
0,Matern32Kernel,256,True,False,231.2963032575602,441.74599004625816,1.3033230670409521e-06,0.37582503689979463,0.2632702288490361,7.256819986508543,0.6478257408216168,60.0,58.849479182534814
0,Matern32Kernel,256,True,True,237.15350573449453,441.74599004625816,1.3341231211559557e-06,0.44121449522816886,0.29367964824403386,7.164885317405162,0.644443956145955,60.0,58.74804089181651
0,Matern52Kernel,256,False,False,154.92725133013963,441.74599004625816,6.329493433531313e-05,0.05231943732905191,0.07741247419575022,6.930009642846484,0.9989999999999991,60.0,41.986310463531645
0,Matern52Kernel,256,False,True,159.81224423034573,441.74599004625816,6.257473682943735e-05,0.07435525820059664,0.08357032091238711,6.926715832197561,0.9989999999999997,60.0,42.03600968228145
0,Matern52Kernel,256,True,False,223.47454607505946,441.74599004625816,1.3013900092674619e-06,0.054055105890209676,0.08011613898519052,7.162942340083642,0.643614021770025,60.0,58.85592531655234
0,Matern52Kernel,256,True,True,229.3753915856674,441.74599004625816,1.310599285859483e-06,0.06811761678155974,0.08421765988589021,7.16157043194889,0.6444323262633237,60.0,58.82530073025211
0,SqExponentialKernel,256,False,False,146.5445286092004,441.74599004625816,0.00013672292883855117,0.030399876340326978,0.043855404373020754,6.816160938283436,0.9989999999999994,60.0,38.64158646858435
0,SqExponentialKernel,256,False,True,149.47566394770365,441.74599004625816,0.00014852118731484252,0.051225630772669326,0.0484142968197051,6.795466647597703,0.9990000000000007,60.0,38.282115875752666
0,SqExponentialKernel,256,True,False,199.29998880017817,441.74599004625816,1.4132780812269664e-06,0.017880780234367184,0.028541987983246808,7.118571729959085,0.6423629686002192,60.0,58.49772376537749
0,SqExponentialKernel,256,True,True,203.3634706114912,441.74599004625816,1.3859659709872008e-06,0.018482780064183163,0.028507023841645347,7.141338002629635,0.6427261872209491,60.0,58.5824743263468
1,Matern12Kernel,16,False,False,253.01431052830077,591.7597712450275,0.00016467677450062725,0.37058406173548997,0.41423229456177146,8.465918867771148,0.9989999999999994,60.0,37.833676480523614
1,Matern12Kernel,16,False,True,255.86676893310803,591.7597712450275,0.00016899560691898167,0.6380888977051081,0.655504820767575,8.48411988868598,0.9990000000000002,60.0,37.721245848279985
1,Matern12Kernel,16,True,False,298.09719480480965,591.7597712450275,6.799080514704533e-05,0.2684114769905069,1.2367104870722703,9.093798482438174,0.6225244851572125,60.0,41.67549815880625
1,Matern12Kernel,16,True,True,304.06664905239506,591.7597712450275,6.690405762517597e-05,0.3358622367523211,1.5131475941439931,9.11043676144945,0.6225292117391261,60.0,41.74547542160652
1,Matern32Kernel,16,False,False,251.19114809008207,591.7597712450275,0.00016690787559353688,0.28712037095341436,0.08807489211227786,8.475807245065077,0.9990000000000008,60.0,37.77523170533941
1,Matern32Kernel,16,False,True,254.36143380854793,591.7597712450275,0.00017102442857129757,0.557391725076774,0.15869099805527737,8.492944893760491,0.9990000000000008,60.0,37.6694185197049
1,Matern32Kernel,16,True,False,298.13522090199166,591.7597712450275,6.88831829657074e-05,0.6022892637079476,0.5356404490124265,9.024607839174086,0.619706741595614,60.0,41.6188679313825
1,Matern32Kernel,16,True,True,303.5152120243071,591.7597712450275,6.814708936537553e-05,0.789256054799528,0.5587263418749157,9.045598457994265,0.6196292231478663,60.0,41.66552688612151
1,Matern52Kernel,16,False,False,251.17084861858305,591.7597712450275,0.00016441574124398083,0.2464721924842053,0.07192275160717168,8.473566830607687,0.9990000000000002,60.0,37.8405660523799
1,Matern52Kernel,16,False,True,253.83679437361442,591.7597712450275,0.00016947217635334232,0.35402143613556813,0.0932027450124326,8.496512653297088,0.9990000000000008,60.0,37.709015933198515
1,Matern52Kernel,16,True,False,296.7314414246401,591.7597712450275,6.984825308320104e-05,0.3718733955027889,0.26392137575021873,9.045124653583809,0.620531838208289,60.0,41.55844451193513
1,Matern52Kernel,16,True,True,301.90487871923307,591.7597712450275,6.923610722299615e-05,0.6422767317829431,0.302403842982768,9.050053958438486,0.6199894726382469,60.0,41.596673581724126
1,SqExponentialKernel,16,False,False,250.5922499393461,591.7597712450275,0.0001654150299282891,0.2062115077459484,0.04903113250504146,8.47614191188686,0.9990000000000007,60.0,37.81425032157331
1,SqExponentialKernel,16,False,True,253.13998760070578,591.7597712450275,0.0001697731882171936,0.2811021163060887,0.06072227692037248,8.506753373446324,0.9989999999999999,60.0,37.70130895533423
1,SqExponentialKernel,16,True,False,295.0965831346167,591.7597712450275,6.79266608913005e-05,0.11959908642788307,0.0952353795695339,9.098236534717241,0.6223087842091805,60.0,41.67959733740278
1,SqExponentialKernel,16,True,True,299.3761584841319,591.7597712450275,6.677742021549643e-05,0.15665973898129454,0.0991255983233814,9.12442057742255,0.6235926503033361,60.0,41.75370362876974
1,Matern12Kernel,32,False,False,295.2157656250164,591.7597712450275,5.133746966565675e-05,0.18298889924962727,2.1296582891568607,9.302403375798976,0.9990000000000002,60.0,42.8956554075464
1,Matern12Kernel,32,False,True,300.2951724834934,591.7597712450275,5.0845917252252185e-05,0.1943982021703189,2.1193782426463845,9.339033067917196,0.9989999999999987,60.0,42.937439136557586
1,Matern12Kernel,32,True,False,340.685499889869,591.7597712450275,1.8251390941875615e-05,0.16939515534586527,2.892873100017954,9.396502340050471,0.6492898325600055,60.0,47.38704032283551
1,Matern12Kernel,32,True,True,344.5393735914228,591.7597712450275,1.8477788011634877e-05,0.15789513247138953,2.5220636849766493,9.425270759507647,0.6496419994811437,60.0,47.33350019687286
1,Matern32Kernel,32,False,False,295.31661375685667,591.7597712450275,5.326632361846089e-05,0.5871033900383719,0.4862190863662756,9.25336137293684,0.9989999999999997,60.0,42.735472766958054
1,Matern32Kernel,32,False,True,301.5801813986875,591.7597712450275,5.291607437258012e-05,0.8435746031263712,0.553321714655907,9.265913763999468,0.9990000000000003,60.0,42.76412381823234
1,Matern32Kernel,32,True,False,343.8502567595993,591.7597712450275,1.9542428464284956e-05,0.5173480950434753,0.616376831843307,9.354039313723767,0.6454701061692892,60.0,47.090214691174566
1,Matern32Kernel,32,True,True,350.1833413726643,591.7597712450275,1.9909700781775022e-05,0.7144040975902834,0.7042173149774172,9.405896318125185,0.6451384637751292,60.0,47.009352668334884
1,Matern52Kernel,32,False,False,292.9690327860053,591.7597712450275,5.4489138873200794e-05,0.17899431533405413,0.18604381468210593,9.236395440362276,0.999,60.0,42.636900554758185
1,Matern52Kernel,32,False,True,298.65813222915267,591.7597712450275,5.381487297366568e-05,0.39742999055179734,0.22857991967514982,9.244957316229884,0.9989999999999988,60.0,42.69097680509646
1,Matern52Kernel,32,True,False,341.8799361108298,591.7597712450275,2.0199772194368558e-05,0.2601633896148187,0.26210269331762964,9.369831181348227,0.6455317108811125,60.0,46.94653528339839
1,Matern52Kernel,32,True,True,346.2247456750648,591.7597712450275,1.9767810675405232e-05,0.5404510234824865,0.30546671419819316,9.419908313581388,0.6460863573637806,60.0,47.04041427006045
1,SqExponentialKernel,32,False,False,288.7107736673444,591.7597712450275,5.291866965500582e-05,0.03056564773557934,0.06783225026672052,9.25772012100588,0.9990000000000001,60.0,42.76391082261412
1,SqExponentialKernel,32,False,True,292.68782818607025,591.7597712450275,5.19844719123591e-05,0.038799516407547446,0.06968688830495674,9.282233049565969,0.9989999999999994,60.0,42.84126363478254
1,SqExponentialKernel,32,True,False,332.77690844004593,591.7597712450275,2.037980314354327e-05,0.03459740564988951,0.07795008140712958,9.380898934119532,0.646251203452728,60.0,46.90800015328895
1,SqExponentialKernel,32,True,True,336.53745861659604,591.7597712450275,2.0248955265896086e-05,0.046251473930970954,0.07986303255153751,9.435686249982398,0.6464871001734219,60.0,46.93597379064669
1,Matern12Kernel,64,False,False,321.3142362145832,591.7597712450275,1.2992970044149958e-05,0.1113892189643834,2.9282691888634043,9.566932005277422,0.9989999999999994,60.0,48.862915628339074
1,Matern12Kernel,64,False,True,327.1004545759066,591.7597712450275,1.3232553357951398e-05,0.14211141980575023,3.664953347964962,9.567327937595625,0.999,60.0,48.78356346116809
1,Matern12Kernel,64,True,False,358.6659911851266,591.7597712450275,5.829207523671819e-06,0.07184651627507654,2.740285696766481,9.737495763093532,0.6614880130151725,60.0,52.3439048323241
1,Matern12Kernel,64,True,True,363.29393875907846,591.7597712450275,5.700530353885034e-06,0.11309251094026546,4.064756750141156,9.838240161219854,0.6646730989013415,60.0,52.44084737476469
1,Matern32Kernel,64,False,False,331.9030421243336,591.7597712450275,1.348033238679598e-05,0.49895599801404594,0.4811088611289597,9.504504789162263,0.9989999999999999,60.0,48.7029939919746
1,Matern32Kernel,64,False,True,338.59502306623097,591.7597712450275,1.3719762149393786e-05,0.7054753621451894,0.5450339314364328,9.544565410434807,0.9989999999999992,60.0,48.62653417645389
1,Matern32Kernel,64,True,False,375.9206562070584,591.7597712450275,5.953003673949375e-06,0.6597025031073602,0.6901210081441784,9.664714503228147,0.6573888485511953,60.0,52.25263849419447
1,Matern32Kernel,64,True,True,382.0582433423803,591.7597712450275,5.8630239098037155e-06,0.8890678109988946,0.7532274379088479,9.776761009508578,0.6610877925427714,60.0,52.31878334729642
1,Matern52Kernel,64,False,False,327.54826285936264,591.7597712450275,1.4264113383084496e-05,0.14062120709061787,0.1611299315558524,9.530601299847751,0.9989999999999992,60.0,48.457552176837794
1,Matern52Kernel,64,False,True,333.24451404958813,591.7597712450275,1.4095567314445168e-05,0.24406283141312116,0.17918737301308468,9.5420921603303,0.9989999999999989,60.0,48.509174400779536
1,Matern52Kernel,64,True,False,370.391070846163,591.7597712450275,6.0786866756206e-06,0.1914997173965844,0.2031013246086107,9.655022719721517,0.6567305507851673,60.0,52.16190241638743
1,Matern52Kernel,64,True,True,375.4016677877731,591.7597712450275,6.1788061923782515e-06,0.34135074963676904,0.22848670270301394,9.749685005334568,0.6597548145982347,60.0,52.09095426876491
1,SqExponentialKernel,64,False,False,312.77613077576024,591.7597712450275,1.5501252637458885e-05,0.012673175156483547,0.04516001397883083,9.585959359378965,0.9989999999999997,60.0,48.09633205600348
1,SqExponentialKernel,64,False,True,316.22000035450696,591.7597712450275,1.5027228942074688e-05,0.01374311983279814,0.04527524089710686,9.575929521134261,0.9990000000000014,60.0,48.23121096999201
1,SqExponentialKernel,64,True,False,348.637636396885,591.7597712450275,7.301637526761182e-06,0.017890517677719712,0.051623004136564496,9.662730053753357,0.6580202600624514,60.0,51.365797304159784
1,SqExponentialKernel,64,True,True,353.01640913647446,591.7597712450275,7.003834896430608e-06,0.017891767863853845,0.05089434503462336,9.74025667860809,0.659723985386934,60.0,51.546641002262646
1,Matern12Kernel,128,False,False,321.3921620554079,591.7597712450275,9.117883133231266e-06,0.15117144819573253,3.194154762172001,16.094196648478764,0.9989999999999997,60.0,50.40105978587012
1,Matern12Kernel,128,False,True,322.90327100081026,591.7597712450275,9.021793290740566e-06,0.15692876779270795,3.336952667064271,15.872785075310816,0.999,60.0,50.44707127772465
1,Matern12Kernel,128,True,False,357.7242795419456,591.7597712450275,4.991674293403904e-06,0.1239119143319504,2.7446083512320905,15.772320514554576,0.7904446742421255,60.0,53.01753760102915
1,Matern12Kernel,128,True,True,359.3884181019377,591.7597712450275,5.104823670192713e-06,0.14004932339121906,3.005385428252849,15.913976664220963,0.7920791198017463,60.0,52.920192546318944
1,Matern32Kernel,128,False,False,344.70072350701105,591.7597712450275,5.237416583747386e-06,0.35665250177297175,0.39886185050758793,10.630356717908082,0.9989999999999997,60.0,52.80882880972036
1,Matern32Kernel,128,False,True,351.8378430572696,591.7597712450275,4.964488456439651e-06,0.7789314784460737,0.5473320801334001,9.901975589419644,0.9990000000000003,60.0,53.04125494800199
1,Matern32Kernel,128,True,False,384.1430376882187,591.7597712450275,2.7920229686311704e-06,0.7111396807582805,0.6760826682426013,10.203119644538466,0.6735934335375823,60.0,55.540810133021914
1,Matern32Kernel,128,True,True,390.22449814641476,591.7597712450275,2.653109247204418e-06,0.6912536519505236,0.674805542632011,10.022780439110996,0.6687327709460971,60.0,55.762448666851434
1,Matern52Kernel,128,False,False,337.9732428297724,591.7597712450275,6.382480751278888e-06,0.07737003886320565,0.12076923548095318,10.196190006384324,0.9990000000000002,60.0,51.9501048629668
1,Matern52Kernel,128,False,True,343.6314456837099,591.7597712450275,6.349622275506043e-06,0.12209874980564243,0.13468888851998012,9.840649981753337,0.9990000000000001,60.0,51.972521091241816
1,Matern52Kernel,128,True,False,376.5159092456503,591.7597712450275,3.713617728350318e-06,0.10756233977499509,0.1593250766324607,10.255941659396619,0.6752443711552911,60.0,54.302028036152315
1,Matern52Kernel,128,True,True,380.992105423451,591.7597712450275,3.682129824524885e-06,0.17034660751531902,0.17344089716786798,9.968553624602473,0.6673767781517922,60.0,54.33900903208212
1,SqExponentialKernel,128,False,False,313.8334712643909,591.7597712450275,1.2266201935672784e-05,0.010590934210779307,0.03998036330078575,9.884479101473294,0.9990000000000004,60.0,49.11289889899096
1,SqExponentialKernel,128,False,True,317.46432139334263,591.7597712450275,1.2205228803729876e-05,0.012047344040357878,0.041105880852950326,9.679294298781057,0.9990000000000006,60.0,49.134540747256196
1,SqExponentialKernel,128,True,False,349.5953571965811,591.7597712450275,6.7242125507004225e-06,0.015408530833437586,0.0488243173426242,9.828855654800167,0.6616835513018272,60.0,51.72358567074126
1,SqExponentialKernel,128,True,True,353.04154251004803,591.7597712450275,6.788825735743711e-06,0.017528064335328244,0.04962457551185756,9.801732803939432,0.661971756424186,60.0,51.68205339208396
1,Matern12Kernel,256,False,False,305.2730682912289,591.7597712450275,4.607945248128233e-06,0.12036549231068241,3.285441533557645,19.608916742478552,0.999,60.0,53.36492689866322
1,Matern12Kernel,256,False,True,307.08508956522763,591.7597712450275,4.617918340229969e-06,0.12069290134999297,3.2858958310825113,19.674592768077787,0.9989999999999994,60.0,53.35553751085598
1,Matern12Kernel,256,True,False,347.3184460736537,591.7597712450275,2.8945478210113826e-06,0.12690729542740467,3.238551353514798,19.708062172546466,0.8316559810195775,60.0,55.3841927103074
1,Matern12Kernel,256,True,True,348.0018358529355,591.7597712450275,2.814358204975034e-06,0.098017879070109,2.5819508164341403,19.691634735923035,0.8313688124844618,60.0,55.50620627390413
1,Matern32Kernel,256,False,False,345.3529159182,591.7597712450275,3.1629824634837334e-06,0.6020760945312168,0.4112428803787625,12.62122777645733,0.9990000000000006,60.0,54.99903215935482
1,Matern32Kernel,256,False,True,352.8518062962159,591.7597712450275,2.3707193317252757e-06,0.7282265390014994,0.5243719460507686,10.087615594986664,0.9990000000000013,60.0,56.25119858884773
1,Matern32Kernel,256,True,False,386.08118300724607,591.7597712450275,2.0545330095400747e-06,0.5358629376623825,0.48696081563516547,11.872184572406415,0.715058478125753,60.0,56.87286876672278
1,Matern32Kernel,256,True,True,392.2829659444207,591.7597712450275,2.016586807684466e-06,0.7104734858844667,0.6615419246173724,10.135046281573521,0.6729171968534151,60.0,56.953830782500134
